基金代码,基金简称,2022-01-14-单位净值,2022-01-14-累计净值,2022-01-13-单位净值,2022-01-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
007752,中银招利债券A,,,1.1402,1.1402,,,开放申购,开放赎回,0.08%
070020,嘉实稳固收益债券C,,,1.14,1.7120,,,开放申购,开放赎回,0.00%
162510,国联安中小综指(LOF),,,1.14,1.9280,,,开放申购,开放赎回,0.12%
002584,富安达长盈灵活配置混合,,,1.14,1.16,,,开放申购,开放赎回,0.15%
012442,永赢稳健增长一年持有混合E,,,1.1399,1.1399,,,开放申购,暂停赎回,0.00%
008325,宝盈祥利稳健配置混合C,,,1.1398,1.1398,,,开放申购,开放赎回,0.00%
002174,东方互联网嘉混合,,,1.1397,1.1397,,,限大额,开放赎回,0.15%
006764,景顺长城景泰鑫利纯债A,,,1.1395,1.1395,,,开放申购,开放赎回,0.80%
003854,汇安丰华混合A,,,1.1394,1.9378,,,开放申购,开放赎回,0.15%
675161,西部利得汇盈债券A,,,1.1394,1.1794,,,限大额,开放赎回,0.05%
291007,泰信债券增强收益C,,,1.1391,1.4501,,,开放申购,开放赎回,0.00%
003210,博时智臻纯债债券,,,1.1391,1.2133,,,限大额,开放赎回,0.08%
009611,兴全汇享一年持有混合A,,,1.1391,1.1391,,,开放申购,开放赎回,0.12%
360011,光大动态优选混合,,,1.1390,2.9050,,,开放申购,开放赎回,0.15%
002487,汇添富稳添利定开债A,,,1.1390,1.1390,,,暂停申购,暂停赎回,0.06%
519300,大成沪深300指数A,,,1.1385,2.9681,,,限大额,开放赎回,0.12%
006972,金鹰民安回报定开A,,,1.1382,1.5034,,,暂停申购,暂停赎回,0.08%
502020,国金上证50指数增强(LOF),,,1.1381,1.1381,,,开放申购,开放赎回,0.12%
002431,中银丰利混合C,,,1.1380,1.5270,,,开放申购,开放赎回,0.00%
001711,安信新趋势混合C,,,1.1380,1.3480,,,开放申购,开放赎回,0.00%
040037,华安安心收益债券B,,,1.1380,1.80,,,开放申购,开放赎回,0.00%
952035,国君资管君得诚混合,,,1.1377,1.4473,,,开放申购,开放赎回,0.15%
008537,兴银研究精选股票A,,,1.1376,1.1376,,,开放申购,开放赎回,0.15%
009849,安信稳健聚申一年持有期混合A,,,1.1375,1.1887,,,限大额,开放赎回,0.10%
006844,中信建投稳利混合C,,,1.1374,1.1374,,,开放申购,开放赎回,0.00%
040019,华安稳固收益债券C,,,1.1370,1.6730,,,开放申购,开放赎回,0.00%
519669,银河领先债券,,,1.1370,1.6280,,,开放申购,开放赎回,0.08%
009260,民生加银聚利6个月混合A,,,1.1370,1.1370,,,开放申购,开放赎回,0.06%
010076,湘财长弘灵活配置混合A,,,1.1368,1.1368,,,开放申购,开放赎回,0.15%
000754,华宝量化对冲混合C,,,1.1366,1.3666,,,开放申购,开放赎回,0.00%
005834,工银红利优享混合C,,,1.1366,1.3506,,,开放申购,开放赎回,0.00%
002915,鑫元裕利债券,,,1.1364,1.2109,,,限大额,开放赎回,0.60%
005383,富国绿色纯债一年定开债,,,1.1362,1.2162,,,暂停申购,暂停赎回,0.08%
005308,财通资管鸿达纯债C,,,1.1362,1.1523,,,限大额,开放赎回,0.00%
002704,德邦锐兴债券A,,,1.1362,1.1962,,,限大额,开放赎回,0.06%
006416,方正富邦丰利债券A,,,1.1361,1.1361,,,开放申购,开放赎回,0.08%
006824,创金合信鑫日享短债债券A,,,1.1361,1.1361,,,限大额,开放赎回,0.03%
002066,景顺长城景盛双息收益债券C,,,1.1360,1.1360,,,开放申购,开放赎回,0.00%
006875,创金合信恒兴中短债C,,,1.1357,1.1357,,,限大额,开放赎回,0.00%
005882,财通资管鸿达纯债E,,,1.1356,1.1356,,,限大额,开放赎回,0.00%
009612,兴全汇享一年持有混合C,,,1.1356,1.1356,,,开放申购,开放赎回,0.00%
004975,交银恒益灵活配置混合,,,1.1355,1.3605,,,开放申购,开放赎回,0.15%
007281,嘉合消费升级混合,,,1.1352,1.6852,,,开放申购,开放赎回,0.15%
007096,大成沪深300指数C,,,1.1347,1.3740,,,限大额,开放赎回,0.00%
008959,创金合信恒利超短债债券E,,,1.1346,1.1346,,,限大额,开放赎回,0.00%
011649,易方达逆向投资混合A,,,1.1346,1.1346,,,开放申购,开放赎回,0.15%
000655,鑫元稳利债券,,,1.1345,1.3678,,,开放申购,开放赎回,0.06%
009609,广发中证500指数增强C,,,1.1345,1.1345,,,开放申购,开放赎回,0.00%
008210,南方宝泰一年混合C,,,1.1341,1.1341,,,开放申购,开放赎回,0.00%
000948,华夏沪港通恒生ETF联接A,,,1.1339,1.1339,,,开放申购,开放赎回,0.12%
009133,汇安嘉利混合A,,,1.1337,1.1337,,,开放申购,开放赎回,0.08%
010981,兴全汇虹一年持有混合A,,,1.1337,1.1337,,,开放申购,暂停赎回,0.12%
000931,国寿安保尊益信用纯债债券,,,1.1336,1.3436,,,限大额,开放赎回,0.06%
519745,交银丰润收益债券C,,,1.1335,1.2675,,,开放申购,开放赎回,0.00%
007282,华夏鼎淳债券A,,,1.1335,1.1870,,,开放申购,开放赎回,0.08%
000968,广发养老指数A,,,1.1331,1.1331,,,开放申购,开放赎回,0.12%
270030,广发聚财信用债券B,,,1.1330,1.62,,,限大额,开放赎回,0.00%
002817,招商招恒纯债A,,,1.1330,1.1430,,,限大额,开放赎回,0.80%
000517,富国祥利一年期定期开放债券型C,,,1.1330,1.2590,,,暂停申购,暂停赎回,0.00%
008253,华宝致远混合(QDII)A,,,1.1329,1.1329,,,暂停申购,暂停赎回,0.15%
006383,招商添盈纯债A,,,1.1327,1.1327,,,限大额,开放赎回,0.08%
519519,华泰柏瑞稳本增利债券A,,,1.1324,1.6582,,,开放申购,开放赎回,0.08%
001466,华富永鑫灵活配置混合A,,,1.1323,1.1323,,,开放申购,开放赎回,0.15%
003161,南方安泰混合A,,,1.1322,1.4392,,,开放申购,开放赎回,0.12%
008182,方正富邦信泓混合C,,,1.1321,1.1321,,,开放申购,开放赎回,0.00%
010163,财通资管价值精选一年持有混合A,,,1.1321,1.1321,,,开放申购,暂停赎回,0.15%
002795,平安惠盈纯债A,,,1.1320,1.22,,,限大额,开放赎回,0.08%
005008,东方红汇阳债券Z,,,1.1319,1.3319,,,开放申购,开放赎回,0.80%
008999,景顺景颐嘉利6个月持有期债券A,,,1.1318,1.1318,,,限大额,开放赎回,0.08%
003476,南方安颐混合,,,1.1316,1.3316,,,开放申购,开放赎回,0.12%
004127,鹏华丰康债券,,,1.1315,1.2911,,,限大额,开放赎回,0.08%
000563,南方通利债券A,,,1.1315,1.4674,,,限大额,开放赎回,0.08%
002701,东方红汇阳债券A,,,1.1313,1.3513,,,开放申购,开放赎回,0.08%
008051,同泰慧择混合C,,,1.1313,1.1313,,,开放申购,开放赎回,0.00%
009086,鹏华价值共赢两年持有期混合,,,1.1312,1.1312,,,开放申购,暂停赎回,0.15%
012516,国泰中证细分机械设备产业主题ETF联接A,,,1.1312,1.1312,,,开放申购,开放赎回,0.10%
000147,易方达高等级信用债债券A,,,1.1310,1.4530,,,限大额,开放赎回,0.08%
003179,山西裕利定开债,,,1.1310,1.2031,,,开放申购,开放赎回,0.80%
011650,易方达逆向投资混合C,,,1.1310,1.1310,,,开放申购,开放赎回,0.00%
010077,湘财长弘灵活配置混合C,,,1.1309,1.1309,,,开放申购,开放赎回,0.00%
003300,华夏圆和混合,,,1.1307,1.3392,,,开放申购,开放赎回,0.15%
004894,华润元大润泽债券C,,,1.1306,1.1306,,,开放申购,开放赎回,0.00%
010161,广发瑞安精选股票A,,,1.1306,1.1306,,,开放申购,开放赎回,0.15%
009808,易方达创新成长混合,,,1.1305,1.1305,,,开放申购,开放赎回,0.15%
009261,民生加银聚利6个月混合C,,,1.1304,1.1304,,,开放申购,开放赎回,0.00%
003487,平安惠融纯债,,,1.1303,1.1923,,,限大额,开放赎回,0.80%
675163,西部利得汇盈债券C,,,1.1303,1.1752,,,限大额,开放赎回,0.00%
009113,浙商汇金卓越优选3个月(FOF),,,1.1301,1.1301,,,开放申购,开放赎回,0.10%
012220,南方安泰混合C,,,1.1301,1.4361,,,开放申购,开放赎回,0.00%
255010,国联安稳健混合,,,1.13,3.9560,,,开放申购,开放赎回,0.15%
010982,兴全汇虹一年持有混合C,,,1.13,1.13,,,开放申购,暂停赎回,0.00%
000564,南方通利债券C,,,1.1299,1.4454,,,限大额,开放赎回,0.00%
005997,天弘裕利灵活配置混合C,,,1.1298,1.1298,,,开放申购,开放赎回,0.00%
007735,金鹰民安回报定开C,,,1.1297,1.4912,,,暂停申购,暂停赎回,0.00%
007753,中银招利债券C,,,1.1297,1.1297,,,开放申购,开放赎回,0.00%
005884,平安合悦定开债,,,1.1294,1.1854,,,暂停申购,暂停赎回,0.80%
011708,中欧嘉益一年持有期混合A,,,1.1293,1.1293,,,开放申购,暂停赎回,0.15%
012517,国泰中证细分机械设备产业主题ETF联接C,,,1.1293,1.1293,,,开放申购,开放赎回,0.00%
001415,信诚新锐混合A,,,1.1290,1.25,,,开放申购,开放赎回,0.15%
002409,华夏新活力混合A,,,1.1290,1.3250,,,限大额,开放赎回,1.50%
162715,广发聚源债券(LOF)A,,,1.1290,1.3050,,,限大额,开放赎回,0.08%
009311,创金合信鑫日享短债债券E,,,1.1289,1.1289,,,限大额,开放赎回,0.00%
501208,中欧创新未来18个月封闭混合,,,1.1285,1.1285,,,场内交易,场内交易,0.00%
007481,华夏逸享健康混合,,,1.1284,1.1284,,,开放申购,开放赎回,0.15%
008743,南方集利18个月定开债券A,,,1.1282,1.1282,,,暂停申购,暂停赎回,0.06%
006393,招商添德3个月定开债A,,,1.1280,1.2286,,,暂停申购,暂停赎回,0.80%
161618,融通岁岁添利定开债A,,,1.1280,1.5520,,,暂停申购,暂停赎回,0.06%
009700,长江添利混合A,,,1.1280,1.1280,,,开放申购,开放赎回,0.12%
010701,恒越内需驱动混合A,,,1.1280,1.1280,,,开放申购,开放赎回,1.50%
009887,广发稳健优选六个月持有期混合A,,,1.1279,1.1279,,,开放申购,开放赎回,0.15%
008437,九泰行业优选混合A,,,1.1278,1.1278,,,开放申购,开放赎回,0.15%
007377,西部利得聚享一年定开债券A,,,1.1277,1.1277,,,暂停申购,暂停赎回,0.08%
006077,创金合信恒利超短债债券C,,,1.1276,1.1276,,,限大额,开放赎回,0.00%
007640,泰达宏利永利债券,,,1.1272,1.1272,,,开放申购,开放赎回,0.08%
257010,国联安小盘精选混合,,,1.1270,4.2640,,,开放申购,开放赎回,0.15%
000148,易方达高等级信用债债券C,,,1.1270,1.4350,,,限大额,开放赎回,0.00%
002651,东方红汇利债券A,,,1.1269,1.3469,,,开放申购,开放赎回,0.08%
008538,兴银研究精选股票C,,,1.1268,1.1268,,,开放申购,开放赎回,0.00%
007751,景顺中证红利成长低波动A,,,1.1266,1.1682,,,开放申购,开放赎回,0.12%
009696,招商成长精选一年定开混合C,,,1.1265,1.1265,,,暂停申购,暂停赎回,0.00%
005949,鑫元行业轮动混合A,,,1.1263,1.1263,,,开放申购,开放赎回,0.12%
010164,财通资管价值精选一年持有混合C,,,1.1263,1.1263,,,开放申购,暂停赎回,0.00%
004827,平安中短债债券A,,,1.1260,1.1280,,,限大额,开放赎回,0.03%
009096,鹏华安泽混合A,,,1.1260,1.1260,,,开放申购,开放赎回,0.08%
009403,平安惠盈纯债C,,,1.1260,1.1260,,,限大额,开放赎回,0.00%
012808,鹏华中证A股资源产业指数(LOF)C,,,1.1260,1.1260,,,开放申购,开放赎回,0.00%
003124,天治鑫利纯债债券C,,,1.1259,1.1259,,,开放申购,开放赎回,0.00%
004063,华夏恒融债券,,,1.1258,1.2255,,,开放申购,开放赎回,0.06%
675043,西部利得合享C,,,1.1258,1.3628,,,限大额,开放赎回,0.00%
009134,汇安嘉利混合C,,,1.1258,1.1258,,,开放申购,开放赎回,0.00%
008438,九泰行业优选混合C,,,1.1258,1.1258,,,开放申购,开放赎回,0.00%
010162,广发瑞安精选股票C,,,1.1258,1.1258,,,开放申购,开放赎回,0.00%
012768,华夏中证动漫游戏ETF联接A,,,1.1258,1.1258,,,开放申购,开放赎回,0.12%
006906,创金合信鑫收益混合E,,,1.1256,1.1256,,,开放申购,开放赎回,0.00%
010345,华泰柏瑞成长智选混合A,,,1.1254,1.1254,,,开放申购,开放赎回,0.15%
007053,平安季开鑫定开债A,,,1.1253,1.1253,,,暂停申购,暂停赎回,0.03%
007391,申万菱信安泰丰利债券A,,,1.1251,1.1251,,,开放申购,开放赎回,0.08%
161619,融通岁岁添利定开债B,,,1.1250,1.5170,,,暂停申购,暂停赎回,0.00%
010058,天弘荣创一年持有期混合,,,1.1248,1.1248,,,开放申购,开放赎回,0.10%
673081,西部利得祥运混合A,,,1.1246,1.2546,,,开放申购,开放赎回,0.08%
004225,国寿安保稳诚混合A,,,1.1246,1.3878,,,限大额,开放赎回,0.08%
012769,华夏中证动漫游戏ETF联接C,,,1.1246,1.1246,,,开放申购,开放赎回,0.00%
541005,汇丰晋信平稳增利中短债C,,,1.1245,1.3655,,,开放申购,开放赎回,0.00%
006559,永赢通益债券C,,,1.1244,1.1763,,,暂停申购,开放赎回,0.00%
010059,东方红鼎元3个月定开混合,,,1.1244,1.1244,,,暂停申购,暂停赎回,1.50%
007537,景顺长城景泰盈利纯债,,,1.1244,1.1244,,,限大额,开放赎回,0.80%
003809,招商招顺纯债A,,,1.1243,1.2048,,,限大额,开放赎回,0.80%
009000,景顺景颐嘉利6个月持有期债券C,,,1.1243,1.1243,,,限大额,开放赎回,0.00%
002705,德邦锐兴债券C,,,1.1242,1.1742,,,限大额,开放赎回,0.00%
003810,招商招顺纯债C,,,1.1242,1.1242,,,限大额,开放赎回,0.00%
007328,招商添盈纯债E,,,1.1242,1.1242,,,限大额,开放赎回,0.00%
004828,平安中短债债券C,,,1.1241,1.1192,,,限大额,开放赎回,0.00%
540005,汇丰晋信平稳增利中短债A,,,1.1239,1.3752,,,开放申购,开放赎回,0.08%
004564,北信瑞丰鼎利债券A,,,1.1239,1.1239,,,开放申购,开放赎回,0.08%
004045,金鹰添润定开债,,,1.1238,1.2123,,,暂停申购,暂停赎回,0.08%
006973,太平睿盈混合A,,,1.1237,1.3737,,,限大额,开放赎回,0.10%
010043,天弘安康颐和混合A,,,1.1237,1.1237,,,限大额,开放赎回,0.08%
005950,鑫元行业轮动混合C,,,1.1236,1.1236,,,开放申购,开放赎回,0.00%
010562,永赢成长领航混合A,,,1.1236,1.1236,,,开放申购,开放赎回,0.15%
011167,景顺长城景气成长,,,1.1236,1.1236,,,开放申购,开放赎回,0.15%
006825,创金合信鑫日享短债债券C,,,1.1235,1.1235,,,限大额,开放赎回,0.00%
501073,华安科创主题混合,,,1.1235,1.1235,,,暂停申购,暂停赎回,0.12%
008254,华宝致远混合(QDII)C,,,1.1235,1.1235,,,暂停申购,暂停赎回,0.00%
008075,招商核心优选股票A,,,1.1233,1.1233,,,开放申购,开放赎回,0.15%
009618,交银启汇混合A,,,1.1232,1.1232,,,开放申购,开放赎回,0.15%
011709,中欧嘉益一年持有期混合C,,,1.1231,1.1231,,,开放申购,暂停赎回,0.00%
161820,银华纯债信用债券(LOF),,,1.1230,1.5380,,,开放申购,开放赎回,0.08%
000001,华夏成长混合,,,1.1230,3.6840,,,开放申购,开放赎回,0.15%
006204,新疆前海联合泳祺纯债C,,,1.1229,1.1529,,,开放申购,开放赎回,0.00%
008052,工银湾创100ETF联接A,,,1.1229,1.1229,,,开放申购,开放赎回,0.10%
014080,交银启汇混合C,,,1.1229,1.1229,,,开放申购,开放赎回,0.00%
008979,万家民丰回报一年持有混合,,,1.1228,1.1228,,,限大额,开放赎回,0.08%
007760,景顺中证红利成长低波动C,,,1.1227,1.1617,,,开放申购,开放赎回,0.00%
007392,申万菱信安泰丰利债券C,,,1.1227,1.1227,,,开放申购,开放赎回,0.00%
008866,博时产业新趋势混合A,,,1.1227,1.1227,,,开放申购,开放赎回,0.15%
460003,华泰柏瑞稳本增利债券B,,,1.1226,1.6067,,,开放申购,开放赎回,0.00%
167601,国金沪深300指数增强,,,1.1226,1.1226,,,开放申购,开放赎回,0.12%
006384,招商添盈纯债C,,,1.1226,1.1226,,,限大额,开放赎回,0.00%
008850,景顺长城价值稳进定开混合,,,1.1226,1.1226,,,暂停申购,暂停赎回,0.15%
009377,招商瑞恒一年持有期混合A,,,1.1225,1.1225,,,开放申购,开放赎回,0.06%
007251,广发睿享稳健增利混合A,,,1.1223,1.1223,,,开放申购,开放赎回,0.15%
005234,广发汇吉3个月定开债,,,1.1222,1.1572,,,暂停申购,暂停赎回,0.06%
007283,华夏鼎淳债券C,,,1.1221,1.1756,,,开放申购,开放赎回,0.00%
009999,东方中国红利混合,,,1.1218,1.1218,,,开放申购,开放赎回,0.15%
000899,华富恒稳纯债债券C,,,1.1217,1.2667,,,开放申购,开放赎回,0.00%
519185,万家精选混合,,,1.1216,2.3679,,,开放申购,开放赎回,0.15%
004226,国寿安保稳诚混合C,,,1.1216,1.3822,,,限大额,开放赎回,0.00%
005754,平安短债A,,,1.1216,1.1416,,,限大额,开放赎回,0.03%
009701,长江添利混合C,,,1.1215,1.1215,,,开放申购,开放赎回,0.00%
009888,广发稳健优选六个月持有期混合C,,,1.1214,1.1214,,,开放申购,开放赎回,0.00%
011702,广发睿享稳健增利混合C,,,1.1213,1.1213,,,开放申购,开放赎回,0.00%
163825,中银互利半年定开债,,,1.1212,1.1732,,,开放申购,开放赎回,0.80%
005577,交银丰晟收益债券A,,,1.1212,1.2112,,,开放申购,开放赎回,0.08%
005734,华夏沪港通恒生ETF联接C,,,1.1212,1.1212,,,开放申购,开放赎回,0.00%
010563,永赢成长领航混合C,,,1.1212,1.1212,,,开放申购,开放赎回,0.00%
010044,天弘安康颐和混合C,,,1.1212,1.1212,,,限大额,开放赎回,0.00%
009753,中欧美益稳健两年混合A,,,1.1211,1.1211,,,开放申购,封闭期,0.60%
008133,华安优质生活混合,,,1.1208,1.1208,,,开放申购,开放赎回,0.15%
009423,招商瑞信稳健配置混合A,,,1.1208,1.1768,,,开放申购,开放赎回,0.10%
006417,方正富邦丰利债券C,,,1.1207,1.1207,,,开放申购,开放赎回,0.00%
008629,大成景瑞稳健配置混合A,,,1.1206,1.1206,,,限大额,开放赎回,0.10%
008916,华夏中证浙江国资创新发展ETF联接A,,,1.1204,1.1204,,,开放申购,开放赎回,0.12%
010611,万家战略发展产业混合A,,,1.1204,1.1204,,,开放申购,开放赎回,0.15%
006828,银河久泰债券,,,1.1201,1.1601,,,开放申购,开放赎回,0.80%
163210,诺安纯债定开债A,,,1.12,1.7330,,,暂停申购,暂停赎回,0.08%
005656,光大安泽债券A,,,1.12,1.2430,,,开放申购,开放赎回,0.08%
006653,南方畅利定开债发起式,,,1.12,1.17,,,暂停申购,暂停赎回,0.08%
008744,南方集利18个月定开债券C,,,1.12,1.12,,,暂停申购,暂停赎回,0.00%
011465,南华瑞利纯债C,,,1.12,1.2990,,,暂停申购,开放赎回,0.00%
002265,鑫元兴利定期开放债,,,1.1198,1.2230,,,暂停申购,暂停赎回,0.06%
009194,泰达宏利中证绩优指数基金A,,,1.1198,1.1198,,,开放申购,开放赎回,0.12%
004155,中信保诚至泰中短债债券A,,,1.1196,1.1196,,,开放申购,开放赎回,0.08%
002336,创金合信尊享纯债,,,1.1195,1.2255,,,限大额,开放赎回,0.08%
009296,南方誉慧一年混合A,,,1.1194,1.1194,,,开放申购,开放赎回,0.80%
001219,上投摩根动态多因子混合,,,1.1193,1.1193,,,开放申购,开放赎回,0.15%
206018,鹏华产业债债券,,,1.1190,1.6280,,,限大额,开放赎回,0.08%
001037,国投瑞银锐意改革混合,,,1.1190,1.6220,,,开放申购,开放赎回,0.15%
470088,汇添富6月红添利定开债A,,,1.1190,1.3340,,,暂停申购,暂停赎回,0.08%
010346,华泰柏瑞成长智选混合C,,,1.1190,1.1190,,,开放申购,开放赎回,0.00%
006850,永赢颐利债券,,,1.1188,1.1230,,,暂停申购,开放赎回,0.80%
010702,恒越内需驱动混合C,,,1.1188,1.1188,,,开放申购,开放赎回,0.00%
